batch_no,rule_id,item_count,run_date,run_id,batch_sum,currency,status_guid,created_by,created_on,approved_by,approved_on,paying_co_code,house_bank,created_time,user_pattern
0000027222,UNES_AP_10,00006,20260224,00001B,21183.52,USD,005056BEA1661FD1,C_LOPEZ,20260224,C_LOPEZ,20260224,UNES,CIT04,111700,HQ weekly AP operator (Wednesday cycle)
0000027223,UNES_AP_10,00004,20260224,00001B,15697.33,USD,005056BEA1661FD1,C_LOPEZ,20260224,C_LOPEZ,20260224,UNES,CIT04,111702,HQ weekly AP operator (Wednesday cycle)
0000027163,UNES_AP_10,00002,20260218,00001B,103717.79,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105611,HQ weekly AP operator (Wednesday cycle)
0000027164,UNES_AP_10,00047,20260218,00001B,402358.84,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105613,HQ weekly AP operator (Wednesday cycle)
0000027165,UNES_AP_EX,00001,20260218,00001B,2947.00,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105613,HQ weekly AP operator (Wednesday cycle)
0000027166,UNES_AP_10,00043,20260218,00001B,243934.88,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,CIT04,105631,HQ weekly AP operator (Wednesday cycle)
0000027167,UNES_AP_10,00192,20260218,00001B,1423134.26,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105636,HQ weekly AP operator (Wednesday cycle)
0000027169,UNES_AP_EX,00001,20260218,00001B,1000.00,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105636,HQ weekly AP operator (Wednesday cycle)
0000027170,UNES_AP_10,00004,20260218,00001B,30771.49,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG03,105640,HQ weekly AP operator (Wednesday cycle)
0000027171,UNES_AP_10,00001,20260218,00001B,18727.00,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG03,105642,HQ weekly AP operator (Wednesday cycle)
0000027172,UNES_AP_10,00002,20260218,00001B,21967.85,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG03,105644,HQ weekly AP operator (Wednesday cycle)
0000027173,UNES_AP_10,00005,20260218,00001B,55610.70,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105647,HQ weekly AP operator (Wednesday cycle)
0000027174,UNES_AP_10,00045,20260218,00001B,498344.97,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105650,HQ weekly AP operator (Wednesday cycle)
0000027175,UNES_AP_10,00006,20260218,00001B,15904.05,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105706,HQ weekly AP operator (Wednesday cycle)
0000027176,UNES_AP_10,00044,20260218,00001B,119524.00,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105709,HQ weekly AP operator (Wednesday cycle)
0000027177,UNES_AP_10,00001,20260218,00001B,3235.00,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,CIT21,105722,HQ weekly AP operator (Wednesday cycle)
0000027178,UNES_AP_10,00005,20260218,00001B,6273.94,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105723,HQ weekly AP operator (Wednesday cycle)
0000027179,UNES_AP_10,00039,20260218,00001B,178821.60,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105725,HQ weekly AP operator (Wednesday cycle)
0000027180,UNES_AP_EX,00002,20260218,00001B,4080.00,USD,005056BEA1661FD1,I_MARQUAND,20260218,I_MARQUAND,20260218,UNES,SOG01,105725,HQ weekly AP operator (Wednesday cycle)
0000027161,UNES_AP_10,00008,20260217,00001B,13492.57,USD,00505690518F1FE1,C_LOPEZ,20260217,C_LOPEZ,20260217,UNES,CIT04,105634,HQ weekly AP operator (Wednesday cycle)
0000027162,UNES_AP_10,00001,20260217,00001B,7783.05,USD,00505690518F1FE1,C_LOPEZ,20260217,C_LOPEZ,20260217,UNES,CIT04,105636,HQ weekly AP operator (Wednesday cycle)
0000027156,PAYROLL,00063,20260213,00001B,61531.92,USD,00505690518F1FE1,F_DERAKHSHAN,20260213,F_DERAKHSHAN,20260213,UNES,SOG01,152510,Payroll solo operator
0000027128,UNES_AP_10,00198,20260211,00001B,1960567.30,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG01,105930,HQ weekly AP operator (Wednesday cycle)
0000027129,UNES_AP_10,00057,20260211,00001B,348068.66,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,CIT04,105934,HQ weekly AP operator (Wednesday cycle)
0000027130,UNES_AP_10,00049,20260211,00001B,1086634.05,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG01,105940,HQ weekly AP operator (Wednesday cycle)
0000027132,UNES_AP_10,00001,20260211,00001B,5000.00,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG03,105956,HQ weekly AP operator (Wednesday cycle)
0000027133,UNES_AP_10,00005,20260211,00001B,21201.98,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG03,105958,HQ weekly AP operator (Wednesday cycle)
0000027134,UNES_AP_10,00004,20260211,00001B,74139.41,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG03,110002,HQ weekly AP operator (Wednesday cycle)
0000027135,UNES_AP_10,00001,20260211,00001B,2100.00,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG03,110006,HQ weekly AP operator (Wednesday cycle)
0000027136,UNES_AP_10,00007,20260211,00001B,56901.69,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG01,110009,HQ weekly AP operator (Wednesday cycle)
0000027137,UNES_AP_10,00043,20260211,00001B,489549.48,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG01,110013,HQ weekly AP operator (Wednesday cycle)
0000027138,UNES_AP_10,00002,20260211,00001B,3072.42,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,CIT21,110029,HQ weekly AP operator (Wednesday cycle)
0000027139,UNES_AP_10,00004,20260211,00001B,8765.10,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG01,110030,HQ weekly AP operator (Wednesday cycle)
0000027140,UNES_AP_10,00045,20260211,00001B,284808.74,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG01,110033,HQ weekly AP operator (Wednesday cycle)
0000027141,UNES_AP_10,00002,20260211,00001B,1699.76,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG01,110049,HQ weekly AP operator (Wednesday cycle)
0000027142,UNES_AP_10,00046,20260211,00001B,149232.89,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG01,110051,HQ weekly AP operator (Wednesday cycle)
0000027143,UNES_AP_EX,00002,20260211,00001B,3381.00,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG01,110051,HQ weekly AP operator (Wednesday cycle)
0000027144,UNES_AP_10,00006,20260211,00001B,16819.28,USD,005056BEA1661FD1,I_MARQUAND,20260211,I_MARQUAND,20260211,UNES,SOG01,110110,HQ weekly AP operator (Wednesday cycle)
0000027127,UNES_AP_10,00008,20260210,00001B,55123.46,USD,00505690518F1FE1,I_MARQUAND,20260210,I_MARQUAND,20260210,UNES,CIT04,110134,HQ weekly AP operator (Wednesday cycle)
0000027111,UNES_AP_10,00008,20260205,00001B,491586.32,USD,00505690518F1FE1,C_LOPEZ,20260205,C_LOPEZ,20260205,UNES,SOG01,125206,HQ weekly AP operator (Wednesday cycle)
0000027112,UNES_AP_10,00002,20260205,00001B,11104.21,USD,00505690518F1FE1,C_LOPEZ,20260205,C_LOPEZ,20260205,UNES,SOG01,125208,HQ weekly AP operator (Wednesday cycle)
0000027113,UNES_AP_10,00001,20260205,00001B,8350.25,USD,00505690518F1FE1,C_LOPEZ,20260205,C_LOPEZ,20260205,UNES,CIT04,125210,HQ weekly AP operator (Wednesday cycle)
0000027117,UNES_AP_10,00004,20260205,00007B,8862.27,USD,005056BEA1661FD1,C_LOPEZ,20260205,C_LOPEZ,20260205,UNES,SOG01,155101,HQ weekly AP operator (Wednesday cycle)
0000027118,UNES_AP_10,00071,20260205,00007B,347776.07,USD,005056BEA1661FD1,C_LOPEZ,20260205,C_LOPEZ,20260205,UNES,SOG01,155105,HQ weekly AP operator (Wednesday cycle)
0000027091,UNES_AP_10,00017,20260204,00001B,401661.46,USD,00505690518F1FE1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,155937,HQ weekly AP operator (Wednesday cycle)
0000027092,UNES_AP_10,00001,20260204,00001B,6984.81,USD,00505690518F1FE1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,CIT21,155938,HQ weekly AP operator (Wednesday cycle)
0000027093,UNES_AP_10,00002,20260204,00001B,6946.98,USD,00505690518F1FE1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,CIT04,155939,HQ weekly AP operator (Wednesday cycle)
0000027094,UNES_AP_10,00002,20260204,00001B,11104.21,USD,00505690518F1FE1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,155941,HQ weekly AP operator (Wednesday cycle)
0000027095,UNES_AP_10,00003,20260204,00002B,179847.29,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160423,HQ weekly AP operator (Wednesday cycle)
0000027096,UNES_AP_10,00047,20260204,00002B,890353.52,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160425,HQ weekly AP operator (Wednesday cycle)
0000027097,UNES_AP_10,00159,20260204,00002B,1477110.06,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160441,HQ weekly AP operator (Wednesday cycle)
0000027098,UNES_AP_EX,00001,20260204,00002B,2000.00,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160441,HQ weekly AP operator (Wednesday cycle)
0000027099,UNES_AP_10,00058,20260204,00002B,376805.28,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,CIT04,160444,HQ weekly AP operator (Wednesday cycle)
0000027101,UNES_AP_10,00002,20260204,00002B,196505.45,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG03,160451,HQ weekly AP operator (Wednesday cycle)
0000027102,UNES_AP_10,00007,20260204,00002B,37583.08,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG03,160453,HQ weekly AP operator (Wednesday cycle)
0000027103,UNES_AP_10,00001,20260204,00002B,449.53,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160457,HQ weekly AP operator (Wednesday cycle)
0000027104,UNES_AP_10,00049,20260204,00002B,511835.04,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160459,HQ weekly AP operator (Wednesday cycle)
0000027105,UNES_AP_10,00005,20260204,00002B,7771.01,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160517,HQ weekly AP operator (Wednesday cycle)
0000027106,UNES_AP_10,00045,20260204,00002B,146721.61,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160520,HQ weekly AP operator (Wednesday cycle)
0000027107,UNES_AP_10,00001,20260204,00002B,1350.00,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,CIT21,160536,HQ weekly AP operator (Wednesday cycle)
0000027108,UNES_AP_10,00050,20260204,00002B,189331.92,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160537,HQ weekly AP operator (Wednesday cycle)
0000027109,UNES_AP_10,00001,20260204,00002B,1510.00,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160555,HQ weekly AP operator (Wednesday cycle)
0000027110,UNES_AP_10,00044,20260204,00002B,57413.29,USD,005056BEA1661FD1,C_LOPEZ,20260204,C_LOPEZ,20260204,UNES,SOG01,160557,HQ weekly AP operator (Wednesday cycle)
0000027087,UNES_AP_10,00011,20260203,00001B,49129.20,USD,00505690518F1FE1,C_LOPEZ,20260203,C_LOPEZ,20260203,UNES,CIT04,105107,HQ weekly AP operator (Wednesday cycle)
0000027088,UBO_AP_MAX,00051,20260203,00004B,874960.16,BRL,005056BEA1661FD1,E_AMARAL,20260203,E_AMARAL,20260203,UBO,CIT01,164536,UBO Brazil field office (UBO_AP_MAX)
0000027089,UBO_AP_MAX,00003,20260203,00004B,16254.82,BRL,005056BEA1661FD1,E_AMARAL,20260203,E_AMARAL,20260203,UBO,CIT01,164541,UBO Brazil field office (UBO_AP_MAX)
0000027085,UNES_AP_10,00002,20260202,00001B,229011.58,USD,00505690518F1FE1,I_MARQUAND,20260202,I_MARQUAND,20260202,UNES,SOG01,104059,HQ weekly AP operator (Wednesday cycle)
0000027080,UBO_AP_MAX,00043,20260130,00004B,454656.39,BRL,005056BEA1661FD0,E_AMARAL,20260130,E_AMARAL,20260130,UBO,CIT01,151043,UBO Brazil field office (UBO_AP_MAX)
0000027081,UBO_AP_MAX,00001,20260130,00004B,3427.18,BRL,005056BEA1661FD0,E_AMARAL,20260130,E_AMARAL,20260130,UBO,CIT01,151047,UBO Brazil field office (UBO_AP_MAX)
0000027082,UBO_AP_MAX,00001,20260130,00005B,19360.00,BRL,005056BEA1661FD0,E_AMARAL,20260130,E_AMARAL,20260130,UBO,CIT01,151049,UBO Brazil field office (UBO_AP_MAX)
0000027083,PAYROLL,00045,20260130,00009B,46675.88,USD,005056BEA1661FD0,F_DERAKHSHAN,20260130,F_DERAKHSHAN,20260130,UNES,SOG01,154212,Payroll solo operator
0000027084,PAYROLL,00002,20260130,00009B,1404.00,USD,005056BEA1661FD0,F_DERAKHSHAN,20260130,F_DERAKHSHAN,20260130,UNES,SOG01,154213,Payroll solo operator
0000027075,UNES_AP_10,00003,20260129,00005B,11754.10,USD,005056BEA1661FD0,I_MARQUAND,20260129,I_MARQUAND,20260129,UNES,SOG01,171616,HQ weekly AP operator (Wednesday cycle)
0000027076,UNES_AP_10,00001,20260129,00005B,8862.03,USD,005056BEA1661FD0,I_MARQUAND,20260129,I_MARQUAND,20260129,UNES,SOG03,171616,HQ weekly AP operator (Wednesday cycle)
0000027077,UNES_AP_10,00002,20260129,00005B,13660.75,USD,005056BEA1661FD0,I_MARQUAND,20260129,I_MARQUAND,20260129,UNES,CIT04,171618,HQ weekly AP operator (Wednesday cycle)
0000027051,UNES_AP_10,00245,20260128,00001B,1727947.34,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG01,121333,HQ weekly AP operator (Wednesday cycle)
0000027053,UNES_AP_10,00050,20260128,00001B,482375.61,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG01,121339,HQ weekly AP operator (Wednesday cycle)
0000027054,UNES_AP_10,00033,20260128,00001B,288237.75,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,CIT04,121405,HQ weekly AP operator (Wednesday cycle)
0000027056,UNES_AP_10,00006,20260128,00001B,24228.19,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG03,121410,HQ weekly AP operator (Wednesday cycle)
0000027057,UNES_AP_10,00001,20260128,00001B,27000.00,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG03,121415,HQ weekly AP operator (Wednesday cycle)
0000027058,UNES_AP_10,00001,20260128,00001B,10049.00,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG03,121418,HQ weekly AP operator (Wednesday cycle)
0000027059,UNES_AP_10,00004,20260128,00001B,33938.39,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG01,121421,HQ weekly AP operator (Wednesday cycle)
0000027060,UNES_AP_10,00045,20260128,00001B,441373.58,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG01,121425,HQ weekly AP operator (Wednesday cycle)
0000027062,UNES_AP_10,00002,20260128,00001B,7389.27,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG01,121450,HQ weekly AP operator (Wednesday cycle)
0000027063,UNES_AP_10,00048,20260128,00001B,176511.11,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG01,121453,HQ weekly AP operator (Wednesday cycle)
0000027061,UNES_AP_EX,00001,20260128,00001B,4000.00,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG01,121425,HQ weekly AP operator (Wednesday cycle)
0000027064,UNES_AP_10,00001,20260128,00001B,4200.00,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,CIT21,121517,HQ weekly AP operator (Wednesday cycle)
0000027065,UNES_AP_10,00003,20260128,00001B,4311.82,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG01,121519,HQ weekly AP operator (Wednesday cycle)
0000027066,UNES_AP_10,00047,20260128,00001B,140524.98,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG01,121523,HQ weekly AP operator (Wednesday cycle)
0000027067,UNES_AP_10,00012,20260128,00001B,26534.75,USD,00505690518F1FE0,I_MARQUAND,20260128,I_MARQUAND,20260128,UNES,SOG01,121547,HQ weekly AP operator (Wednesday cycle)
0000027068,UBO_AP_MAX,00049,20260128,00021B,913379.45,BRL,00505690518F1FE0,E_AMARAL,20260128,E_AMARAL,20260128,UBO,CIT01,163131,UBO Brazil field office (UBO_AP_MAX)
0000027070,UBO_AP_MAX,00005,20260128,00021B,54307.14,BRL,00505690518F1FE0,E_AMARAL,20260128,E_AMARAL,20260128,UBO,CIT01,163137,UBO Brazil field office (UBO_AP_MAX)
0000027047,UNES_AP_10,00013,20260127,00001B,14619.49,USD,005056BEA1661FD0,I_MARQUAND,20260127,I_MARQUAND,20260127,UNES,CIT04,094349,HQ weekly AP operator (Wednesday cycle)
0000027048,UNES_AP_10,00001,20260127,00001B,12379.81,USD,005056BEA1661FD0,I_MARQUAND,20260127,I_MARQUAND,20260127,UNES,CIT04,094350,HQ weekly AP operator (Wednesday cycle)
0000027049,UNES_AP_EX,00000,20260127,00001B,0.00,USD,005056BEA1661FD0,I_MARQUAND,20260127,I_MARQUAND,20260127,UNES,CIT04,094350,HQ weekly AP operator (Wednesday cycle)
0000027041,UBO_AP_MAX,00001,20260126,00012B,43572.22,BRL,00505690518F1FE0,E_AMARAL,20260126,E_AMARAL,20260126,UBO,CIT01,161531,UBO Brazil field office (UBO_AP_MAX)
0000027042,UBO_AP_MAX,00001,20260126,00013B,42004.17,BRL,00505690518F1FE0,E_AMARAL,20260126,E_AMARAL,20260126,UBO,CIT01,161537,UBO Brazil field office (UBO_AP_MAX)
0000027046,UBO_AP_MAX,00001,20260126,00026B,18818.92,BRL,00505690518F1FE0,E_AMARAL,20260126,E_AMARAL,20260126,UBO,CIT01,202211,UBO Brazil field office (UBO_AP_MAX)
0000027036,UBO_AP_MAX,00036,20260126,00009B,596034.86,BRL,005056BEA1661FD0,E_AMARAL,20260126,E_AMARAL,20260126,UBO,CIT01,161504,UBO Brazil field office (UBO_AP_MAX)
0000027038,UBO_AP_MAX,00001,20260126,00009B,2100.00,BRL,005056BEA1661FD0,E_AMARAL,20260126,E_AMARAL,20260126,UBO,CIT01,161508,UBO Brazil field office (UBO_AP_MAX)
0000027043,UBO_AP_MAX,00001,20260126,00014B,39277.65,BRL,005056BEA1661FD0,E_AMARAL,20260126,E_AMARAL,20260126,UBO,CIT01,161542,UBO Brazil field office (UBO_AP_MAX)
0000027044,UBO_AP_MAX,00021,20260126,00015B,370503.08,BRL,005056BEA1661FD0,E_AMARAL,20260126,E_AMARAL,20260126,UBO,CIT01,161549,UBO Brazil field office (UBO_AP_MAX)
0000027045,UBO_AP_MAX,00041,20260126,00015B,728886.61,BRL,005056BEA1661FD0,E_AMARAL,20260126,E_AMARAL,20260126,UBO,CIT01,161551,UBO Brazil field office (UBO_AP_MAX)
0000026984,UNES_AP_10,00009,20260121,00001B,171763.55,USD,00505690518F1FE0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,110954,HQ weekly AP operator (Wednesday cycle)
0000026985,UNES_AP_10,00003,20260121,00001B,74896.46,USD,00505690518F1FE0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,110956,HQ weekly AP operator (Wednesday cycle)
0000026986,UNES_AP_10,00002,20260121,00001B,41905.42,USD,00505690518F1FE0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,CIT04,110958,HQ weekly AP operator (Wednesday cycle)
0000026987,UNES_AP_10,00062,20260121,00002B,414534.36,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,CIT04,123155,HQ weekly AP operator (Wednesday cycle)
0000026989,UNES_AP_10,00015,20260121,00002B,33971.52,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG03,123204,HQ weekly AP operator (Wednesday cycle)
0000026988,UNES_AP_10,00203,20260121,00002B,1213678.95,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123201,HQ weekly AP operator (Wednesday cycle)
0000026990,UNES_AP_10,00001,20260121,00002B,2331.00,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123210,HQ weekly AP operator (Wednesday cycle)
0000026991,UNES_AP_10,00046,20260121,00002B,688595.48,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123212,HQ weekly AP operator (Wednesday cycle)
0000026993,UNES_AP_EX,00001,20260121,00002B,23125.00,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123212,HQ weekly AP operator (Wednesday cycle)
0000026994,UNES_AP_10,00004,20260121,00002B,86072.26,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123235,HQ weekly AP operator (Wednesday cycle)
0000026995,UNES_AP_10,00045,20260121,00002B,547649.11,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123237,HQ weekly AP operator (Wednesday cycle)
0000026996,UNES_AP_EX,00001,20260121,00002B,4000.00,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123237,HQ weekly AP operator (Wednesday cycle)
0000026997,UNES_AP_10,00003,20260121,00002B,9882.33,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123256,HQ weekly AP operator (Wednesday cycle)
0000026998,UNES_AP_10,00045,20260121,00002B,320206.84,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123258,HQ weekly AP operator (Wednesday cycle)
0000026999,UNES_AP_EX,00002,20260121,00002B,5600.00,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123258,HQ weekly AP operator (Wednesday cycle)
0000027000,UNES_AP_10,00002,20260121,00002B,5081.11,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,CIT21,123313,HQ weekly AP operator (Wednesday cycle)
0000027001,UNES_AP_10,00003,20260121,00002B,9747.08,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123314,HQ weekly AP operator (Wednesday cycle)
0000027002,UNES_AP_10,00046,20260121,00002B,186856.29,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123316,HQ weekly AP operator (Wednesday cycle)
0000027003,UNES_AP_EX,00001,20260121,00002B,1400.00,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123316,HQ weekly AP operator (Wednesday cycle)
0000027004,UNES_AP_10,00001,20260121,00002B,11655.01,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123331,HQ weekly AP operator (Wednesday cycle)
0000027005,UNES_AP_10,00021,20260121,00002B,68021.08,USD,005056BEA1661FD0,C_LOPEZ,20260121,C_LOPEZ,20260121,UNES,SOG01,123333,HQ weekly AP operator (Wednesday cycle)
0000026981,UNES_AP_10,00009,20260120,00001B,31594.03,USD,005056BEA1661FD0,C_LOPEZ,20260120,C_LOPEZ,20260120,UNES,CIT04,103506,HQ weekly AP operator (Wednesday cycle)
0000026982,UBO_AP_MAX,00050,20260120,00003B,689470.01,BRL,005056BEA1661FD0,E_AMARAL,20260120,E_AMARAL,20260120,UBO,CIT01,160931,UBO Brazil field office (UBO_AP_MAX)
0000026973,PAYROLL,00020,20260115,00002B,10682.02,USD,00505690518F1FE0,F_DERAKHSHAN,20260115,F_DERAKHSHAN,20260115,UNES,SOG01,151416,Payroll solo operator
0000026967,UBO_AP_MAX,00130,20260114,00018B,2053713.62,BRL,00505690518F1FE0,E_AMARAL,20260114,E_AMARAL,20260114,UBO,CIT01,163738,UBO Brazil field office (UBO_AP_MAX)
0000026969,UBO_AP_MAX,00002,20260114,00018B,1115.92,BRL,00505690518F1FE0,E_AMARAL,20260114,E_AMARAL,20260114,UBO,CIT01,163751,UBO Brazil field office (UBO_AP_MAX)
0000026950,UNES_AP_10,00033,20260114,00001B,224805.30,USD,005056BEA1661FD0,I_MARQUAND,20260114,I_MARQUAND,20260114,UNES,CIT04,112140,HQ weekly AP operator (Wednesday cycle)
0000026951,UNES_AP_EX,00002,20260114,00001B,257.46,USD,005056BEA1661FD0,I_MARQUAND,20260114,I_MARQUAND,20260114,UNES,CIT04,112140,HQ weekly AP operator (Wednesday cycle)
0000026953,UNES_AP_10,00003,20260114,00001B,23415.85,USD,005056BEA1661FD0,I_MARQUAND,20260114,I_MARQUAND,20260114,UNES,SOG01,112145,HQ weekly AP operator (Wednesday cycle)
0000026954,UNES_AP_10,00047,20260114,00001B,477692.12,USD,005056BEA1661FD0,I_MARQUAND,20260114,I_MARQUAND,20260114,UNES,SOG01,112147,HQ weekly AP operator (Wednesday cycle)
